Segment,Cluster
20363000,7
20364000,8
20365000,3
20366000,3
20369000,1
20370000,8
20371000,3
20372000,3
20373000,3
20375000,1
20376000,8
20377000,3
20378000,3
20379000,7
20380000,8
20381000,8
20382000,8
20383000,3
20384000,0
20385000,3
20386000,3
20387000,8
20390000,3
20392000,3
20393000,0
20394000,0
20395000,0
20400000,0
20401000,7
20402000,0
20403000,0
20404000,8
20405000,0
20406000,0
20407000,0
20408000,1
20409000,7
20410000,3
20411000,0
20412000,8
20413000,3
20414000,3
20416000,3
20421000,6
20422000,6
20423000,2
20424000,3
20425000,0
20426000,3
20427000,2
20428000,1
20429000,3
20430000,0
20431000,6
20432000,7
20433000,7
20434000,8
20436000,0
20438000,7
20439000,1
20441000,8
20442000,3
20443000,8
20444000,0
20445000,4
20446000,8
20447000,0
20448000,0
20449000,0
20450000,1
20451000,0
20452000,1
20453000,0
20454000,0
20455000,3
20456000,0
20457000,7
20458000,7
20459000,7
20460000,0
20461000,7
20463000,8
20465000,7
20466000,7
20467000,3
20469000,3
20470000,0
20471000,0
20472000,0
20473000,0
20475000,0
20476000,1
20477000,7
20478000,0
20479000,6
20480000,8
20481000,0
20482000,0
20483000,0
20484000,8
20485000,7
20486000,0
20487000,0
20488000,0
20489000,6
20490000,0
20491000,0
20492000,6
20493000,6
20494000,7
20495000,5
20496000,7
20497000,8
20498000,0
20499000,3
20500000,3
20501000,3
20502000,7
20503000,0
20504000,7
20505000,0
20506000,3
20507000,7
20508000,1
20510000,0
20511000,0
20512000,8
20513000,1
20514000,0
20515000,0
20517000,2
20520000,0
20521000,0
20522000,3
20523000,0
20524000,7
20525000,1
20526000,0
20527000,1
20528000,8
20529000,3
20530000,7
20531000,3
20532000,5
20533000,0
20534000,2
20535000,0
20537000,1
20538000,8
20539000,4
20540000,3
20541000,3
20542000,8
20546000,3
20548000,0
20550000,7
20552000,7
20554000,8
20555000,1
20556000,0
20557000,3
20558000,3
20559000,8
20560000,3
20561000,7
20562000,1
20563000,3
20564000,1
20565000,6
20566000,5
20568000,8
20569000,6
20570000,5
20571000,3
20572000,3
20573000,4
20574000,1
20575000,5
20576000,7
20577000,3
20578000,3
20579000,0
20580000,8
20581000,6
20582000,7
20583000,3
20584000,5
20585000,8
20586000,3
20587000,3
20588000,8
20589000,5
20590000,3
20591000,7
20592000,8
20593000,8
20594000,1
20596000,0
20597000,3
20598000,5
20599000,8
20600000,8
20601000,3
20602000,7
20603000,8
20604000,3
20606000,3
20608000,2
20609000,7
20610000,0
20612000,7
20613000,1
20614000,0
20615000,5
20617000,3
20618000,1
20619000,0
20620000,7
20621000,3
20622000,0
20623000,0
20624000,3
20625000,0
20626000,0
20628000,0
20631000,5
20633000,8
20637000,3
20638000,8
20639000,0
20640000,0
20641000,8
20642000,0
20643000,6
20644000,3
20645000,8
20646000,7
20647000,1
20650000,3
20651000,8
20652000,0
20653000,8
20654000,1
20655000,6
20656000,2
20657000,7
20659000,8
20660000,8
20661000,8
20662000,1
20663000,6
20664000,7
20665000,7
20666000,1
20667000,6
20668000,8
20669000,4
20670000,0
20671000,0
20672000,1
20673000,3
20674000,0
20675000,1
20676000,0
20677000,8
20679000,0
20680000,8
20681000,0
20682000,6
20683000,4
20684000,7
20687000,8
20688000,5
20690000,0
20691000,7
20692000,1
20694000,7
20695000,4
20696000,3
20697000,8
20700000,6
20703000,1
20704000,0
20707000,7
20708000,1
20712000,0
20716000,1
20717000,1
20723000,1
20724000,1
20725000,1
20726000,1
20727000,0
20730000,1
20731000,6
20732000,8
20733000,3
20734000,7
20735000,3
20736000,3
20737000,0
20738000,8
20739000,5
20740000,5
20741000,3
20742000,0
20743000,3
20744000,0
20745000,1
20747000,5
20748000,0
20749000,0
20751000,7
20753000,8
20754000,7
20755000,0
20756000,0
20757000,0
20758000,0
20759000,1
20760000,0
20761000,0
20762000,7
20763000,0
20764000,0
20765000,7
20766000,3
20767000,5
20769000,1
20770000,6
20771000,3
20772000,3
20773000,0
20776000,1
20777000,0
20779000,0
20783000,5
20785000,6
20788000,6
20790000,3
20791000,7
20793000,0
20794000,0
20795000,0
20796000,0
20798000,0
20799000,0
20800000,1
20801000,1
20802000,1
20803000,7
20804000,1
20805000,1
20806000,1
20807000,0
20808000,1
20809000,3
20810000,1
20811000,7
20812000,0
20813000,0
20814000,0
20815000,0
20816000,0
20817000,1
20820000,1
20821000,6
20822000,1
20824000,0
20825000,2
20827000,7
20828000,7
20830000,7
20831000,1
20833000,5
20834000,6
20835000,2
20837000,2
20838000,3
20841000,6
20842000,1
20843000,8
20844000,3
20846000,3
20847000,3
20851000,5
20852000,3
20853000,3
20854000,6
20855000,8
20856000,2
20858000,6
20859000,5
20861000,4
20863000,3
20864000,0
20865000,3
20866000,7
20867000,1
20868000,2
20869000,0
20870000,1
20871000,7
20872000,2
20874000,6
20875000,5
20876000,8
20877000,0
20878000,7
20879000,2
20880000,2
20881000,6
20882000,6
20883000,7
20884000,2
20885000,8
20886000,1
20887000,8
20888000,3
20889000,0
20890000,7
20891000,3
20892000,3
20893000,3
20894000,5
20895000,0
20896000,5
20897000,8
20899000,4
20900000,8
20901000,8
20902000,8
20903000,0
20904000,6
20905000,7
20907000,0
20908000,8
20909000,0
20910000,5
20911000,5
20912000,0
20913000,5
20914000,5
20915000,5
20916000,8
20917000,1
20918000,5
20919000,3
20920000,7
20921000,5
20922000,3
20923000,7
20924000,8
20925000,8
20926000,0
20927000,8
20928000,1
20929000,8
20930000,8
20931000,5
20932000,5
20934000,3
20935000,7
20936000,3
20938000,6
20939000,8
20941000,5
20942000,2
20943000,4
20944000,6
20945000,7
20948000,2
20949000,6
20950000,7
20952000,5
20953000,5
20954000,3
20955000,6
20957000,3
20959000,3
20960000,5
20961000,5
20962000,3
20963000,3
20964000,0
20965000,8
20966000,8
20967000,8
20968000,5
20969000,0
20970000,4
20972000,5
20973000,3
20974000,6
20976000,3
20978000,0
20979000,3
20980000,1
20981000,3
20982000,1
20983000,3
20984000,3
20985000,3
20986000,6
20987000,8
20988000,8
20989000,0
20990000,8
20991000,5
20992000,3
20994000,7
20996000,0
20999000,6
21000000,7
21002000,0
21003000,0
21004000,0
21006000,5
21007000,0
21008000,0
21009000,3
21010000,0
21011000,8
21012000,6
21013000,5
21017000,1
21018000,4
21020000,5
21021000,4
21022000,1
21023000,0
21026000,8
21029000,8
21030000,5
21033000,7
21036000,1
21037000,1
21039000,7
21043000,6
21044000,2
21045000,2
21046000,3
21047000,7
21048000,5
21050000,1
21051000,0
21052000,5
21053000,6
21054000,8
21055000,6
21056000,8
21057000,3
21058000,7
21059000,7
21060000,0
21061000,5
21062000,1
21063000,5
21064000,5
21065000,5
21066000,1
21067000,5
21068000,5
21069000,6
21070000,3
21071000,3
21073000,8
21074000,8
21075000,7
21076000,3
21077000,8
21078000,7
21079000,7
21080000,4
21081000,8
21082000,8
21084000,7
21085000,6
21086000,3
21087000,3
21088000,8
21089000,6
21090000,6
21091000,6
21092000,1
21093000,6
21095000,6
21096000,0
21097000,3
21099000,0
21102000,0
21103000,5
21105000,5
21106000,5
21107000,5
21108000,3
21109000,5
21110000,2
21111000,6
21112000,6
21113000,8
21114000,7
21115000,7
21116000,6
21117000,5
21118000,6
21119000,5
21120000,2
21122000,2
21123000,5
21124000,8
21125000,3
21126000,4
21127000,1
21128000,6
21129000,7
21130000,7
21131000,8
21132000,7
21133000,7
21134000,5
21135000,8
21136000,3
21137000,5
21139000,4
21140000,8
21141000,7
21142000,8
21143000,4
21144000,6
21146000,6
21147000,3
21148000,2
21149000,2
21150000,6
21151000,5
21153000,4
21154000,8
21155000,6
21156000,5
21159000,7
21161000,8
21162000,7
21164000,7
21165000,0
21166000,6
21168000,5
21170000,0
21171000,0
21172000,7
21173000,7
21174000,5
21175000,8
21176000,8
21177000,5
21178000,5
21180000,4
21181000,0
21183000,3
21184000,3
21185000,3
21186000,8
21187000,3
21188000,0
21189000,3
21190000,7
21191000,8
21193000,7
21195000,0
21197000,5
21198000,8
21199000,5
21200000,5
21201000,0
21202000,7
21203000,7
21204000,3
21205000,0
21206000,3
21207000,7
21210000,7
21211000,8
21212000,7
21213000,7
21214000,7
21215000,8
21216000,8
21217000,0
21218000,0
21219000,3
21220000,0
21221000,3
21222000,7
21223000,7
21224000,5
21225000,7
21228000,0
21229000,2
21230000,8
21231000,6
21232000,3
21233000,3
21234000,5
21235000,4
21236000,5
21237000,7
21239000,3
21240000,1
21242000,3
21243000,0
21244000,7
21245000,6
21246000,3
21248000,3
21249000,8
21250000,8
21251000,6
21252000,7
21253000,7
21254000,7
21255000,2
21256000,8
21257000,2
21258000,3
21259000,6
21260000,0
21261000,0
21262000,6
21263000,7
21264000,7
21265000,8
21266000,3
21268000,5
21272000,7
21274000,8
21275000,5
21278000,6
21279000,6
21280000,2
21281000,7
21282000,5
21283000,6
21285000,7
21286000,0
21287000,5
21288000,0
21290000,7
21291000,3
21293000,5
21295000,7
21296000,0
21298000,2
21299000,6
21301000,5
21303000,8
21304000,1
21305000,6
21306000,8
21307000,8
21308000,5
21309000,0
21310000,8
21313000,2
21314000,3
21315000,4
21316000,5
21317000,5
21318000,1
21319000,5
21320000,7
21321000,6
21322000,5
21323000,5
21324000,6
21325000,3
21326000,1
21327000,5
21328000,7
21329000,5
21330000,1
21331000,1
21332000,3
21333000,3
21334000,5
21335000,5
21337000,5
21338000,5
21339000,1
21340000,5
21341000,4
21342000,1
21343000,1
21344000,7
21345000,3
21346000,6
21347000,6
21348000,4
21349000,8
21350000,0
21351000,4
21352000,5
21353000,6
21354000,8
21355000,7
21359000,4
21361000,2
21362000,7
21364000,7
21366000,3
21369000,3
21370000,0
21371000,3
21372000,2
21373000,7
21374000,7
21377000,6
21379000,6
21382000,1
21383000,0
21384000,7
21385000,7
21386000,0
21387000,7
21388000,3
21389000,0
21390000,7
21391000,7
21392000,0
21393000,5
21394000,8
21395000,5
21396000,0
21397000,3
21398000,6
21399000,2
21400000,2
21401000,7
21402000,8
21403000,0
21404000,8
21405000,3
21406000,7
21407000,3
21408000,0
21409000,3
21410000,0
21411000,8
21412000,1
21414000,5
21415000,7
21416000,3
21418000,0
21419000,3
21420000,5
21421000,7
21422000,3
21423000,3
21424000,8
21425000,7
21426000,5
21427000,1
21428000,0
21429000,0
21430000,3
21431000,0
21432000,8
21433000,0
21434000,8
21435000,0
21437000,5
21438000,3
21439000,0
21440000,8
21441000,5
21442000,7
21443000,0
21444000,0
21447000,0
21449000,3
21452000,0
21453000,5
21454000,3
21456000,3
21457000,2
21459000,0
21460000,3
21461000,5
21465000,3
21466000,0
21467000,5
21468000,3
21469000,5
21470000,7
21471000,5
21472000,3
21473000,8
21474000,3
21475000,8
21476000,7
21477000,3
21478000,8
21479000,5
21480000,3
21481000,1
21483000,8
21484000,4
21485000,5
21486000,5
21487000,3
21488000,5
21489000,8
21491000,1
21493000,0
21494000,3
21495000,8
21496000,3
21497000,0
21499000,3
21500000,0
21501000,1
21502000,8
21503000,5
21505000,8
21506000,0
21507000,5
21508000,8
21509000,8
21510000,8
21511000,7
21512000,8
21513000,8
21515000,7
21516000,0
21517000,3
21519000,0
21520000,0
21522000,0
21523000,3
21524000,4
21525000,5
21526000,3
21527000,8
21528000,4
21529000,3
21531000,3
21537000,1
21538000,8
21539000,5
21540000,1
21541000,3
21542000,5
21543000,0
21544000,6
21545000,8
21547000,8
21548000,3
21549000,0
21550000,3
21551000,3
21552000,0
21553000,0
21554000,4
21555000,5
21556000,3
21557000,8
21558000,1
21560000,0
21561000,5
21562000,8
21564000,5
21565000,8
21566000,3
21568000,8
21569000,5
21570000,1
21571000,5
21575000,5
21577000,3
21578000,5
21579000,8
21580000,8
21581000,0
21582000,4
21583000,5
21584000,4
21588000,1
21589000,3
21592000,0
21593000,0
21594000,8
21596000,3
21597000,1
21598000,0
21600000,3
21602000,6
21603000,2
21605000,3
21607000,8
21608000,6
21610000,0
21611000,0
21612000,5
21613000,0
21615000,2
21616000,7
21618000,6
21619000,2
21621000,8
21622000,2
21624000,2
21625000,3
21626000,7
21627000,3
21628000,7
21631000,3
21632000,3
21633000,8
21634000,4
21635000,5
21636000,7
21637000,8
21638000,4
21639000,3
21640000,0
21641000,4
21642000,8
21643000,7
21644000,5
21645000,7
21646000,3
21647000,3
21648000,1
21649000,3
21650000,8
21651000,8
21652000,3
21653000,5
21654000,7
21657000,3
21658000,5
21659000,3
21660000,3
21661000,8
21662000,5
21663000,7
21664000,5
21665000,4
21666000,8
21667000,0
21668000,3
21669000,6
21674000,0
21675000,0
21678000,0
21679000,7
21680000,6
21681000,5
21682000,5
21683000,5
21684000,7
21685000,7
21686000,4
21687000,8
21688000,3
21689000,8
21690000,4
21691000,3
21693000,3
21694000,0
21695000,8
21696000,8
21697000,8
21699000,1
21701000,5
21702000,4
21703000,8
21704000,3
21705000,3
21706000,4
21708000,2
21709000,5
21710000,1
21711000,8
21712000,8
21713000,8
21714000,3
21715000,7
21716000,8
21717000,8
21718000,8
21719000,3
21721000,8
21722000,8
21723000,8
21724000,3
21725000,0
21726000,3
21727000,3
21728000,3
21729000,3
21730000,0
21731000,8
21732000,8
21733000,0
21734000,3
21735000,0
21736000,5
21737000,0
21738000,8
21739000,4
21740000,0
21741000,1
21742000,1
21743000,1
21744000,1
21745000,1
21746000,8
21747000,5
21748000,1
21749000,1
21750000,0
21751000,1
21752000,2
21753000,5
21754000,5
21755000,0
21757000,6
21758000,7
21759000,0
21760000,8
21761000,0
21762000,8
21763000,0
21764000,1
21765000,1
21766000,3
21767000,1
21768000,0
21769000,0
21771000,3
21772000,0
21773000,1
21774000,4
21775000,8
21776000,0
21777000,3
21778000,0
21779000,3
21780000,3
21781000,0
21782000,5
21783000,4
21784000,5
21785000,5
21786000,5
21787000,3
21788000,1
21789000,3
21790000,5
21791000,3
21792000,2
21795000,3
21796000,6
21798000,3
21799000,7
21800000,3
21801000,0
21802000,0
21803000,3
21804000,5
21805000,0
21806000,0
21808000,7
21809000,8
21810000,8
21811000,3
21812000,6
21813000,8
21814000,8
21815000,6
21816000,0
21817000,3
21818000,6
21819000,3
21820000,7
21821000,3
21823000,6
21825000,7
21826000,5
21827000,3
21829000,8
21831000,8
21832000,6
21835000,0
21836000,5
21837000,7
21838000,7
21839000,2
21840000,7
21841000,7
21843000,6
21844000,7
21846000,8
21847000,0
21848000,8
21849000,5
21850000,8
21852000,4
21854000,8
21855000,5
21856000,5
21858000,4
21859000,5
21860000,6
21862000,4
21863000,5
21865000,3
21866000,5
21868000,3
21869000,5
21870000,5
21871000,7
21872000,5
21873000,6
21874000,4
21875000,4
21876000,4
21877000,4
21878000,5
21879000,8
21880000,3
21881000,5
21883000,1
21884000,5
21885000,6
21886000,5
21887000,7
21888000,7
21889000,6
21890000,1
21891000,0
21892000,7
21893000,7
21894000,5
21895000,3
21896000,8
21897000,3
21898000,3
21899000,7
21900000,4
21901000,8
21902000,0
21903000,4
21904000,8
21905000,7
21906000,8
21907000,8
21908000,8
21909000,2
21910000,8
21911000,8
21912000,8
21913000,8
21915000,7
21916000,7
21917000,8
21918000,0
21920000,8
21921000,8
21922000,0
21923000,5
21924000,6
21927000,6
21928000,7
21929000,8
21930000,6
21931000,5
21932000,6
21933000,5
21934000,5
21935000,1
21936000,8
21937000,6
21938000,7
21939000,6
21940000,7
21941000,0
21942000,0
21943000,0
21944000,1
21945000,3
21946000,3
21947000,2
21948000,8
21949000,6
21950000,1
21953000,3
21954000,2
21955000,6
21956000,3
21958000,6
21959000,7
21960000,3
21961000,6
21962000,7
21963000,2
21964000,7
21965000,5
21966000,7
21967000,8
21968000,1
21969000,3
21971000,8
21972000,8
21973000,3
21974000,7
21977000,2
21978000,5
21979000,5
21981000,7
21983000,7
21984000,5
21985000,5
21986000,3
21987000,6
21988000,5
21990000,7
21991000,6
21992000,3
21993000,6
21994000,6
21995000,2
21996000,7
21997000,7
21998000,5
21999000,2
22000000,7
22001000,7
22002000,7
22003000,7
22004000,7
22005000,5
22006000,7
22007000,6
22008000,6
22010000,6
22012000,5
22013000,7
22014000,7
22015000,4
22017000,1
22019000,4
22020000,7
22021000,2
22022000,6
22023000,7
22024000,6
22025000,6
22026000,2
22027000,6
22028000,2
22029000,6
22030000,7
22031000,7
22034000,3
22035000,7
22036000,2
22037000,6
22038000,7
22039000,5
22040000,3
22042000,0
22043000,7
22044000,3
22045000,5
22046000,8
22047000,5
22048000,8
22049000,3
22050000,0
22052000,0
22053000,3
22055000,8
22057000,3
22058000,0
22059000,8
22060000,0
22063000,8
22064000,3
22067000,0
22068000,5
22069000,0
22070000,8
22071000,0
22072000,4
22073000,7
22074000,6
22075000,1
22076000,7
22077000,5
22078000,8
22079000,3
22081000,8
22082000,3
22084000,0
22088000,3
22089000,5
22091000,3
22092000,5
22093000,7
22094000,3
22095000,0
22097000,5
22098000,0
22099000,0
22100000,4
22101000,3
22102000,0
22104000,5
22105000,0
22106000,3
22107000,0
22108000,8
22109000,0
22110000,0
22111000,0
22112000,5
22113000,8
22114000,3
22115000,7
22116000,5
22117000,8
22118000,4
22119000,6
22120000,8
22122000,1
22123000,6
22124000,5
22125000,4
22128000,7
22131000,1
22132000,6
22133000,6
22134000,3
22138000,7
22139000,8
22140000,7
22141000,8
22142000,6
22143000,7
22148000,6
22149000,2
22150000,6
22151000,5
22152000,6
22153000,2
22154000,3
22155000,3
22156000,6
22157000,1
22158000,7
22159000,8
22160000,3
22161000,7
22162000,8
22163000,6
22164000,7
22165000,3
22166000,5
22167000,0
22168000,5
22169000,7
22171000,0
22172000,3
22174000,3
22176000,6
22177000,5
22178000,0
22179000,5
22180000,5
22181000,5
22182000,6
22183000,5
22184000,1
22185000,0
22186000,3
22188000,0
22189000,3
22190000,1
22191000,6
22192000,5
22193000,1
22195000,3
22196000,7
22198000,5
22199000,5
22200000,5
22201000,3
22203000,8
22204000,7
22205000,3
22206000,1
22208000,8
22209000,8
22210000,5
22211000,7
22212000,8
22213000,3
22214000,3
22217000,7
22218000,5
22219000,3
22220000,8
22221000,8
22222000,0
22223000,7
22225000,6
22228000,7
22229000,7
22230000,5
22231000,2
22232000,1
22233000,7
22235000,6
22236000,7
22237000,0
22238000,8
22239000,3
22240000,4
22241000,7
22242000,0
22243000,3
22244000,0
22245000,3
22246000,1
22247000,6
22248000,0
22249000,6
22250000,7
22251000,6
22252000,7
22253000,3
22254000,3
22255000,7
22256000,8
22257000,5
22258000,5
22259000,5
22260000,3
22261000,2
22264000,5
22265000,7
22266000,0
22267000,6
22268000,7
22269000,6
22270000,3
22271000,2
22272000,5
22273000,6
22274000,6
22275000,3
22276000,6
22277000,6
22278000,2
22279000,7
22281000,7
22282000,7
22284000,2
22285000,2
22286000,1
22287000,7
22289000,5
22290000,3
22291000,5
22293000,3
22294000,1
22295000,3
22296000,3
22298000,5
22300000,2
22301000,5
22302000,8
22303000,7
22304000,5
22305000,4
22307000,3
22308000,3
22311000,2
22312000,2
22313000,2
22314000,0
22316000,7
22318000,4
22320000,7
22322000,6
22324000,7
22325000,6
22328000,7
22329000,2
22331000,3
22333000,1
22334000,6
22335000,6
22336000,3
22337000,6
22338000,6
22339000,6
22341000,6
22343000,5
22344000,5
22345000,6
22346000,1
22347000,5
22348000,3
22349000,7
22351000,6
22352000,7
22353000,3
22354000,7
22355000,3
22356000,5
22357000,5
22358000,6
22359000,5
22360000,5
22361000,3
22362000,3
22363000,5
22364000,3
22365000,5
22366000,8
22368000,6
22369000,7
22370000,5
22371000,6
22372000,6
22373000,7
22374000,7
22375000,3
22376000,3
22377000,5
22378000,5
22379000,3
22380000,6
22381000,3
22382000,6
22383000,5
22384000,5
22386000,7
22387000,1
22388000,6
22389000,0
22391000,5
22397000,5
22401000,5
22402000,3
22404000,3
22405000,3
22406000,8
22407000,0
22408000,3
22409000,0
22410000,7
22411000,7
22413000,6
22414000,6
22415000,2
22416000,5
22417000,7
22418000,3
22419000,7
22420000,7
22421000,3
22422000,5
22423000,7
22424000,1
22425000,5
22426000,5
22427000,6
22431000,5
22432000,7
22433000,1
22435000,6
22436000,7
22437000,8
22439000,6
22441000,0
22443000,5
22444000,3
22445000,2
22446000,8
22448000,3
22449000,2
22452000,3
22455000,5
22456000,1
22457000,1
22459000,3
22460000,3
22461000,0
22463000,0
22464000,5
22465000,0
22466000,1
22469000,7
22470000,8
22471000,0
22472000,4
22473000,3
22474000,3
22475000,3
22476000,8
22477000,7
22479000,8
22480000,6
22481000,8
22482000,1
22483000,3
22484000,1
22486000,5
22487000,6
22490000,7
22491000,7
22492000,5
22493000,8
22494000,0
22495000,3
22496000,0
22497000,5
22498000,3
22499000,5
22500000,0
22509000,0
22511000,6
22512000,3
22513000,6
22515000,1
22516000,3
22517000,3
22520000,1
22522000,3
22523000,0
22524000,8
22525000,6
22527000,3
22528000,2
22530000,6
22531000,6
22533000,2
22534000,8
22536000,6
22537000,1
22539000,5
22543000,7
22544000,8
22545000,7
22546000,2
22548000,8
22549000,7
22551000,0
22554000,7
22555000,6
22556000,2
22561000,0
22563000,2
22564000,6
22565000,5
22566000,7
22567000,5
22568000,7
22570000,8
22572000,7
22573000,8
22574000,3
22575000,4
22576000,2
22577000,0
22578000,5
22579000,8
22580000,0
22581000,3
22582000,3
22583000,3
22584000,3
22585000,1
22586000,6
22587000,3
22588000,3
22589000,8
22590000,4
22591000,7
22592000,4
22593000,1
22594000,0
22595000,3
22596000,8
22597000,5
22598000,8
22600000,5
22601000,8
22604000,3
22605000,3
22606000,7
22607000,0
22609000,8
22610000,8
22611000,3
22612000,8
22613000,7
22614000,5
22615000,7
22616000,0
22617000,8
22618000,5
22619000,7
22620000,3
22621000,8
22622000,6
22623000,2
22625000,8
22626000,0
22627000,5
22628000,3
22629000,3
22630000,7
22631000,6
22634000,6
22635000,8
22636000,0
22637000,5
22639000,5
22640000,2
22641000,7
22642000,2
22643000,2
22644000,3
22645000,3
22646000,5
22647000,5
22648000,6
22649000,6
22650000,2
22651000,6
22653000,2
22654000,6
22655000,7
22656000,1
22659000,7
22661000,5
22662000,7
22663000,0
22665000,4
22666000,0
22667000,7
22668000,7
22669000,7
22670000,1
22673000,7
22674000,5
22676000,5
22677000,6
22678000,3
22679000,6
22680000,6
22681000,3
22682000,3
22683000,2
22684000,6
22686000,6
22687000,7
22688000,5
22689000,2
22690000,2
22691000,8
22692000,5
22693000,5
22694000,5
22695000,3
22696000,7
22697000,0
22698000,7
22699000,7
22700000,5
22702000,3
22703000,3
22704000,3
22705000,7
22706000,3
22707000,8
22708000,5
22709000,7
22710000,3
22711000,2
22712000,7
22713000,7
22714000,6
22715000,2
22716000,6
22717000,6
22718000,3
22719000,8
22720000,0
22721000,3
22722000,3
22723000,7
22724000,5
22725000,8
22726000,0
22727000,0
22728000,7
22729000,7
22730000,2
22731000,3
22732000,3
22733000,7
22734000,2
22735000,2
22736000,6
22737000,2
22739000,2
22740000,7
22741000,5
22743000,6
22744000,6
22745000,1
22746000,3
22747000,2
22748000,5
22749000,6
22751000,2
22752000,7
22753000,3
22754000,5
22755000,6
22756000,5
22757000,6
22758000,6
22759000,7
22760000,6
22762000,5
22763000,3
22764000,5
22765000,2
22766000,6
22767000,6
22768000,3
22769000,7
22770000,5
22771000,5
22772000,1
22773000,3
22774000,7
22775000,2
22776000,5
22777000,2
22778000,5
22779000,3
22781000,6
22782000,5
22786000,2
22787000,2
22788000,2
22789000,2
22790000,3
22791000,7
22792000,1
22795000,8
22796000,7
22797000,7
22798000,8
22799000,6
22800000,7
22801000,3
22803000,6
22804000,7
22805000,3
22807000,6
22808000,3
22809000,6
22810000,5
22811000,6
22813000,3
22815000,2
22816000,3
22817000,3
22818000,2
22819000,7
22821000,5
22823000,2
22825000,2
22826000,2
22827000,2
22828000,5
22830000,7
22831000,4
22832000,3
22833000,2
22835000,2
22836000,2
22837000,5
22839000,7
22840000,6
22841000,3
22842000,6
22843000,3
22844000,3
22845000,3
22846000,5
22847000,0
22851000,7
22852000,5
22854000,6
22855000,2
22856000,4
22857000,7
22859000,3
22860000,3
22861000,7
22862000,2
22863000,6
22864000,7
22865000,0
22867000,2
22868000,2
22871000,7
22872000,1
22873000,5
22875000,5
22876000,6
22877000,5
22878000,7
22879000,2
22880000,0
22881000,0
22882000,6
22883000,5
22885000,2
22886000,6
22888000,5
22889000,5
22890000,6
22891000,7
22892000,6
22893000,2
22894000,6
22895000,2
22896000,5
22897000,2
22898000,2
22899000,2
22900000,2
22901000,2
22902000,6
22903000,2
22904000,3
22905000,2
22907000,2
22908000,2
22909000,2
22910000,2
22911000,2
22913000,2
22914000,7
22915000,3
22916000,2
22917000,2
22918000,2
22919000,7
22920000,2
22921000,7
22922000,6
22923000,2
22924000,5
22926000,6
22927000,3
22928000,7
22929000,2
22930000,6
22931000,6
22932000,7
22933000,2
22935000,2
22936000,2
22937000,2
22938000,2
22939000,6
22940000,6
22941000,6
22943000,2
22944000,7
22945000,2
22946000,7
22947000,8
22948000,8
22949000,7
22950000,5
22951000,5
22952000,3
22953000,5
22954000,6
22955000,7
22956000,5
22957000,5
22958000,7
22960000,3
22961000,0
22962000,7
22963000,7
22964000,5
22965000,6
22967000,6
